Order ID,Order Date,Completion Date,Required Accuracy,Price,Required Model Type,Customer ID,Employee ID,Model ID
S210864,2021-04-25,2021-11-30,59.22,104,LR,c0029,e00019,m0017
S210414,2021-07-08,2021-08-14,53.81,141,SVM,c0016,e00016,m0041
S231234,2023-01-09,2023-02-12,50.7,635,NN,c0014,e00014,m0073
S210673,2021-11-20,2021-11-30,58.02,121,logR,c0051,e00015,m0051
S230315,2023-07-18,2023-09-21,73.18,549,kNN,c0064,e00022,m0064
S220200,2022-02-16,2022-04-02,76.6,477,logR,c0005,e00013,m0044
S210138,2021-01-16,2021-05-20,74.15,145,RF,c0061,e00019,m0025
S210593,2021-11-06,2021-11-18,76.33,138,SVM,c0016,e00016,m0012
S230131,2023-10-21,2023-12-30,77.11,515,LR,c0062,e00003,m0030
S230372,2023-08-28,2023-10-03,52.74,606,NN,c0005,e00013,m0058
S220085,2022-06-30,2022-10-19,51.28,209,NN,c0006,e00021,m0058
S220248,2022-10-12,2022-11-29,53.43,373,NN,c0023,e00010,m0002
S230931,2023-05-23,2023-08-27,71.63,665,LR,c0036,e00016,m0075
S220155,2022-05-28,2022-09-28,76.98,326,NN,c0056,e00006,m0043
S220850,2022-12-12,2022-12-25,59.35,484,NN,c0014,e00014,m0065
S230127,2023-02-18,2023-12-05,61.43,462,NB,c0015,e00019,m0040
S230336,2023-06-15,2023-11-07,55.72,571,RF,c0020,e00020,m0047
S230629,2023-08-13,2023-10-04,67.53,565,NN,c0014,e00014,m0081
S230903,2023-03-11,2023-05-11,57.3,447,NN,c0053,e00021,m0043
S230182,2023-01-16,2023-01-31,64.92,669,NN,c0037,e00016,m0073
S231413,2023-02-20,2023-10-16,65.99,590,NN,c0021,e00022,m0058
S210514,2021-12-24,2021-12-26,66.85,182,kNN,c0031,e00011,m0057
S220267,2022-09-16,2022-10-18,53.63,422,NB,c0020,e00008,m0029
S230431,2023-02-21,2023-03-23,67.62,669,DT,c0022,e00016,m0031
S221066,2022-06-15,2022-10-30,70.05,460,SVM,c0060,e00019,m0021
S230779,2023-04-22,2023-08-20,62.65,624,NN,c0014,e00014,m0043
S210038,2021-08-18,2021-11-23,74.31,272,SVM,c0010,e00020,m0079
S230261,2023-04-18,2023-10-16,71.14,664,NN,c0060,e00008,m0008
S230217,2023-01-26,2023-07-19,52.51,439,NN,c0063,e00013,m0008
S220299,2022-05-15,2022-09-18,62.87,390,NN,c0013,e00020,m0002
S210755,2021-12-01,2021-12-10,75.68,220,NN,c0014,e00014,m0081
S230728,2023-10-05,2023-10-22,57.52,661,NN,c0014,e00014,m0065
S230932,2023-07-03,2023-10-22,55.33,610,NB,c0056,e00012,m0015
S210625,2021-09-30,2021-11-03,70.99,175,LR,c0006,e00016,m0053
S221068,2022-09-29,2022-12-22,53.11,302,NB,c0050,e00006,m0015
S210224,2021-07-25,2021-12-28,52.39,254,NN,c0014,e00014,m0081
S220840,2022-07-04,2022-11-18,62.82,442,NN,c0014,e00014,m0073
S210818,2021-12-02,2021-12-12,54.99,112,LR,c0046,e00017,m0030
S230351,2023-04-23,2023-10-07,63.4,636,NB,c0044,e00022,m0052
S220853,2022-10-30,2022-11-15,59.96,449,NN,c0069,e00018,m0016
S230799,2023-01-21,2023-04-07,59.47,687,NN,c0071,e00005,m0016
S210714,2021-07-03,2021-12-20,56.88,102,SVM,c0016,e00016,m0079
S210340,2021-01-30,2021-09-10,52.24,232,RF,c0020,e00020,m0006
S220593,2022-12-15,2022-12-17,64.45,462,kNN,c0072,e00008,m0080
S220883,2022-11-28,2022-12-04,60.65,496,DT,c0008,e00020,m0038
S210026,2021-10-26,2021-11-11,61.98,118,LR,c0016,e00005,m0017
S220796,2022-03-07,2022-09-19,66.35,436,logR,c0031,e00001,m0007
S220526,2022-06-15,2022-11-06,64.44,496,NN,c0041,e00001,m0073
S230755,2023-07-26,2023-10-13,57.12,456,RF,c0022,e00016,m0020
S220448,2022-07-05,2022-09-18,63.97,383,NN,c0029,e00022,m0016
S220244,2022-02-08,2022-08-23,63.62,480,NN,c0004,e00007,m0065
S220767,2022-10-27,2022-12-15,62.1,413,kNN,c0009,e00021,m0019
S220829,2022-11-15,2022-11-25,75.37,495,NN,c0045,e00009,m0058
S220919,2022-07-15,2022-09-06,71.63,359,LR,c0009,e00011,m0075
S230777,2023-10-07,2023-11-23,66.66,685,NN,c0026,e00020,m0058
S230489,2023-11-01,2023-11-24,66.1,537,NN,c0014,e00014,m0065
S230618,2023-04-25,2023-09-29,71.37,630,NN,c0054,e00010,m0008
S230034,2023-09-21,2023-12-26,66.92,578,NN,c0014,e00014,m0035
S210687,2021-06-29,2021-07-23,58.75,242,NB,c0013,e00020,m0052
S210810,2021-12-21,2021-12-25,61.11,225,NB,c0032,e00013,m0040
S230550,2023-01-16,2023-12-04,59.42,557,LR,c0029,e00005,m0045
S231007,2023-02-24,2023-08-05,54.79,624,DT,c0044,e00002,m0069
S220862,2022-02-11,2022-07-23,55.46,324,NN,c0049,e00020,m0073
S220084,2022-02-23,2022-07-15,63.35,410,NN,c0063,e00020,m0081
S210885,2021-10-10,2021-10-31,67.4,282,kNN,c0067,e00021,m0064
S210636,2021-02-27,2021-04-25,74.47,182,NB,c0059,e00005,m0052
S230530,2023-06-01,2023-06-28,61.62,477,NN,c0043,e00019,m0058
S210391,2021-12-29,2021-12-31,71.24,269,logR,c0060,e00022,m0036
S231133,2023-08-07,2023-11-26,56.79,606,NN,c0031,e00007,m0023
S231263,2023-12-15,2023-12-15,74.31,480,DT,c0013,e00002,m0046
S230272,2023-07-25,2023-09-29,68.03,648,NN,c0049,e00022,m0035
S230119,2023-12-02,2023-12-05,75.73,684,NN,c0014,e00014,m0035
S220189,2022-06-20,2022-10-30,72.76,449,RF,c0045,e00014,m0047
S230339,2023-06-15,2023-07-21,55.24,440,NN,c0001,e00012,m0035
S231315,2023-08-29,2023-08-29,72.95,414,NN,c0014,e00014,m0073
S231236,2023-06-19,2023-11-03,57.95,615,NB,c0044,e00012,m0015
S230613,2023-05-01,2023-08-09,52.0,629,logR,c0030,e00007,m0022
S230559,2023-08-04,2023-12-15,58.54,511,NN,c0065,e00007,m0035
S220099,2022-01-06,2022-08-12,66.46,310,NN,c0017,e00019,m0002
S230105,2023-03-02,2023-03-22,50.09,436,DT,c0047,e00015,m0069
S221049,2022-11-24,2022-12-25,68.01,316,NN,c0049,e00018,m0023
S231400,2023-10-20,2023-12-16,53.28,615,LR,c0048,e00012,m0030
S220367,2022-08-28,2022-12-01,69.98,244,NN,c0002,e00003,m0058
S230124,2023-01-02,2023-09-16,77.74,564,kNN,c0026,e00003,m0024
S210181,2021-04-30,2021-06-18,76.77,277,logR,c0052,e00017,m0022
S230130,2023-02-20,2023-05-05,75.8,668,NB,c0023,e00019,m0015
S210726,2021-08-05,2021-10-11,67.18,123,kNN,c0029,e00003,m0072
S220576,2022-09-08,2022-09-08,75.0,439,NN,c0014,e00014,m0065
S220371,2022-08-22,2022-11-19,66.48,454,RF,c0020,e00020,m0039
S220762,2022-11-14,2022-12-19,75.21,495,DT,c0019,e00016,m0026
S210304,2021-11-07,2021-11-07,73.89,133,NN,c0043,e00019,m0065
S210011,2021-10-29,2021-11-14,57.67,200,LR,c0028,e00001,m0060
S220041,2022-12-27,2022-12-27,62.85,416,NB,c0071,e00017,m0015
S210266,2021-05-08,2021-05-26,73.45,124,SVM,c0055,e00013,m0003
S220268,2022-05-10,2022-05-26,73.99,466,DT,c0031,e00006,m0026
S220279,2022-07-23,2022-08-25,75.91,405,NN,c0065,e00014,m0043
S210385,2021-04-07,2021-04-24,77.39,299,SVM,c0016,e00016,m0003
S220547,2022-06-17,2022-08-20,68.65,332,NN,c0057,e00007,m0058
S220611,2022-03-28,2022-03-28,53.74,463,DT,c0061,e00008,m0061
S231115,2023-11-03,2023-11-12,71.85,473,NN,c0052,e00001,m0081
S220204,2022-11-08,2022-11-09,61.71,259,kNN,c0025,e00019,m0024
S230804,2023-08-20,2023-09-15,66.84,685,NN,c0014,e00014,m0016
S230405,2023-11-19,2023-11-26,62.23,518,NN,c0014,e00014,m0035
S230366,2023-05-19,2023-07-13,65.65,622,DT,c0065,e00004,m0018
S230189,2023-04-08,2023-04-26,55.33,406,logR,c0056,e00006,m0044
S230337,2023-11-14,2023-11-24,62.17,546,NN,c0014,e00014,m0023
S210451,2021-03-16,2021-10-07,75.3,111,SVM,c0016,e00016,m0071
S210739,2021-07-06,2021-12-20,62.0,231,NN,c0036,e00005,m0035
S220134,2022-04-28,2022-05-13,53.26,286,LR,c0019,e00003,m0030
S210330,2021-02-21,2021-12-30,68.42,274,NB,c0030,e00015,m0029
S231164,2023-10-12,2023-12-20,75.25,402,NN,c0027,e00015,m0023
S210086,2021-08-12,2021-11-30,52.43,158,NN,c0014,e00014,m0008
S230038,2023-04-08,2023-04-20,54.75,591,DT,c0044,e00007,m0061
S210816,2021-06-30,2021-12-16,64.51,241,DT,c0013,e00018,m0011
S230103,2023-08-19,2023-11-01,54.74,640,SVM,c0024,e00022,m0071
S220079,2022-04-10,2022-06-08,59.26,466,LR,c0041,e00007,m0060
S210218,2021-09-03,2021-12-08,67.34,260,RF,c0005,e00015,m0032
S231039,2023-12-12,2023-12-27,57.31,523,NN,c0058,e00019,m0023
S231069,2023-01-24,2023-11-28,74.65,649,NN,c0014,e00014,m0058
S210276,2021-11-14,2021-12-12,57.98,160,LR,c0026,e00011,m0037
S230905,2023-08-09,2023-10-13,68.74,607,NN,c0012,e00019,m0008
S220402,2022-02-22,2022-11-13,61.51,465,NN,c0018,e00020,m0058
S231425,2023-07-16,2023-11-26,59.39,586,NN,c0014,e00014,m0016
S221098,2022-05-29,2022-10-25,72.71,356,NN,c0033,e00001,m0016
S220025,2022-06-16,2022-10-30,65.67,495,DT,c0002,e00019,m0026
S210608,2021-08-25,2021-09-03,66.91,148,DT,c0035,e00018,m0061
S210798,2021-10-23,2021-11-15,65.34,232,logR,c0064,e00015,m0044
S210176,2021-06-25,2021-09-11,51.89,145,DT,c0067,e00021,m0061
S220285,2022-08-18,2022-08-25,54.84,472,logR,c0019,e00008,m0007
S210681,2021-06-20,2021-10-28,71.75,259,SVM,c0011,e00001,m0071
S230221,2023-03-04,2023-10-26,53.4,641,NN,c0014,e00014,m0058
S220927,2022-02-25,2022-03-25,67.44,446,DT,c0061,e00021,m0011
S230232,2023-12-29,2023-12-30,67.25,574,NN,c0014,e00014,m0008
S230846,2023-11-15,2023-11-23,55.67,630,NN,c0008,e00014,m0043
S220004,2022-09-14,2022-10-26,68.64,437,NB,c0024,e00007,m0052
S231233,2023-02-22,2023-03-25,70.41,634,DT,c0024,e00017,m0054
S230285,2023-06-24,2023-11-09,72.82,455,RF,c0070,e00019,m0025
S230250,2023-05-19,2023-12-07,62.29,592,NN,c0022,e00013,m0023
S210127,2021-09-07,2021-11-13,77.35,130,RF,c0020,e00020,m0077
S220944,2022-07-18,2022-11-17,65.48,409,LR,c0038,e00009,m0053
S230835,2023-09-07,2023-10-10,67.97,628,NN,c0041,e00011,m0065
S230840,2023-02-14,2023-05-01,53.6,552,logR,c0045,e00005,m0014
S230579,2023-12-25,2023-12-31,61.33,502,DT,c0061,e00018,m0054
S221070,2022-03-08,2022-06-16,50.36,247,DT,c0002,e00009,m0031
S220713,2022-12-09,2022-12-16,58.06,203,NN,c0067,e00012,m0035
S210279,2021-05-26,2021-12-05,65.35,275,NB,c0021,e00013,m0078
S230712,2023-06-01,2023-12-20,50.41,567,NN,c0014,e00014,m0043
S220040,2022-02-16,2022-05-05,63.71,427,NB,c0072,e00007,m0015
S210319,2021-01-11,2021-06-05,60.54,201,SVM,c0016,e00016,m0012
S230429,2023-07-16,2023-08-03,56.71,554,NN,c0035,e00017,m0081
S230839,2023-01-10,2023-05-28,60.96,502,NN,c0018,e00010,m0023
S230925,2023-03-25,2023-06-19,53.1,501,NN,c0014,e00014,m0081
S220235,2022-03-12,2022-05-20,58.54,205,logR,c0056,e00022,m0036
S230172,2023-11-23,2023-12-07,64.31,659,NN,c0014,e00014,m0016
S210034,2021-08-13,2021-12-27,52.19,237,LR,c0050,e00022,m0017
S230200,2023-01-01,2023-08-02,66.99,522,DT,c0003,e00007,m0069
S220657,2022-07-29,2022-10-27,55.82,257,logR,c0025,e00021,m0036
S220575,2022-11-08,2022-11-10,54.34,368,DT,c0060,e00002,m0031
S210147,2021-01-30,2021-08-15,77.46,177,logR,c0066,e00008,m0066
S220819,2022-02-03,2022-03-20,70.13,364,kNN,c0029,e00003,m0034
S230044,2023-02-28,2023-05-08,56.33,485,kNN,c0028,e00005,m0004
S210513,2021-11-17,2021-12-27,64.38,138,RF,c0020,e00020,m0039
S231110,2023-11-28,2023-12-28,54.56,501,NN,c0014,e00014,m0081
S230142,2023-09-01,2023-09-17,50.29,577,logR,c0063,e00012,m0014
S231111,2023-01-23,2023-11-22,53.09,475,NN,c0009,e00015,m0002
S220665,2022-10-16,2022-10-19,53.3,363,DT,c0043,e00022,m0031
S210348,2021-02-25,2021-06-07,73.89,234,LR,c0055,e00007,m0075
S230719,2023-03-01,2023-03-24,75.21,524,NN,c0014,e00014,m0081
S220812,2022-06-09,2022-06-25,65.24,442,NB,c0007,e00002,m0067
S210027,2021-05-12,2021-05-22,62.62,203,NB,c0056,e00009,m0029
S230565,2023-05-25,2023-06-10,57.28,620,NN,c0049,e00001,m0002
S210091,2021-10-12,2021-11-12,68.35,171,DT,c0012,e00017,m0038
S221106,2022-02-02,2022-07-14,57.65,478,NN,c0014,e00014,m0058
S231006,2023-06-18,2023-12-06,69.5,607,SVM,c0016,e00016,m0056
S210222,2021-06-10,2021-07-11,50.91,227,RF,c0020,e00020,m0032
S210859,2021-04-12,2021-12-27,74.47,263,RF,c0020,e00020,m0001
S220038,2022-10-02,2022-12-05,69.86,225,NN,c0052,e00002,m0023
S230953,2023-07-08,2023-12-01,54.87,583,DT,c0007,e00011,m0076
S220349,2022-02-10,2022-10-03,64.38,262,logR,c0043,e00015,m0044
S220306,2022-05-28,2022-10-10,59.66,399,SVM,c0012,e00017,m0033
S210270,2021-03-31,2021-04-16,77.86,126,NB,c0066,e00011,m0029
S220502,2022-07-18,2022-07-18,69.72,303,logR,c0027,e00011,m0051
S220822,2022-06-15,2022-06-26,64.48,484,DT,c0057,e00015,m0026
S230632,2023-08-18,2023-12-06,64.59,680,NN,c0014,e00014,m0050
S220222,2022-04-01,2022-05-16,72.12,375,kNN,c0047,e00017,m0024
S210841,2021-05-26,2021-09-13,63.89,141,LR,c0003,e00022,m0037
S230475,2023-12-31,2023-12-31,62.82,644,NN,c0003,e00002,m0043
S210856,2021-08-05,2021-11-29,66.81,216,NB,c0067,e00007,m0040
S230976,2023-10-28,2023-12-29,74.08,479,NN,c0014,e00014,m0065
S230260,2023-04-03,2023-07-11,50.85,654,NN,c0034,e00010,m0016
S230107,2023-03-20,2023-09-13,52.88,531,kNN,c0068,e00002,m0080
S220824,2022-12-15,2022-12-26,51.41,489,kNN,c0014,e00014,m0019
S230445,2023-02-01,2023-09-01,55.15,557,SVM,c0063,e00011,m0063
S210373,2021-12-27,2021-12-30,67.61,252,kNN,c0069,e00021,m0042
S230684,2023-03-07,2023-11-12,66.91,593,NN,c0046,e00011,m0081
S220127,2022-04-26,2022-12-14,68.3,409,NB,c0016,e00014,m0040
S230607,2023-09-20,2023-11-18,75.57,590,DT,c0068,e00004,m0054
S220153,2022-05-01,2022-06-26,55.04,390,NN,c0017,e00013,m0002
S230881,2023-07-06,2023-11-02,56.13,409,NN,c0014,e00014,m0043
S230771,2023-07-02,2023-07-17,72.08,671,NN,c0046,e00014,m0008
S230322,2023-01-02,2023-07-27,62.11,497,NN,c0052,e00001,m0058
S210361,2021-11-27,2021-12-26,62.81,297,kNN,c0040,e00021,m0004
S210863,2021-11-19,2021-12-07,72.24,105,DT,c0040,e00021,m0061
S221084,2022-11-06,2022-12-13,54.49,405,NN,c0001,e00002,m0016
S220319,2022-12-13,2022-12-15,57.12,285,NN,c0014,e00014,m0016
S220805,2022-10-24,2022-11-22,64.6,318,NN,c0005,e00006,m0035
S220528,2022-11-25,2022-12-15,58.28,274,DT,c0028,e00013,m0069
S231399,2023-10-11,2023-10-31,55.46,500,SVM,c0016,e00016,m0048
S210278,2021-09-13,2021-10-09,68.97,272,NB,c0052,e00016,m0040
S221012,2022-09-15,2022-09-21,61.42,218,SVM,c0013,e00020,m0033
S231353,2023-08-15,2023-11-14,69.51,599,kNN,c0045,e00008,m0049
S230303,2023-03-09,2023-04-06,64.16,688,kNN,c0010,e00014,m0072
S231172,2023-06-02,2023-12-05,61.39,448,NN,c0034,e00006,m0023
S221010,2022-11-23,2022-12-09,69.23,360,logR,c0056,e00009,m0059
S210838,2021-05-03,2021-09-23,68.53,163,kNN,c0043,e00014,m0057
S210325,2021-10-21,2021-12-04,59.59,192,NN,c0014,e00014,m0016
S230427,2023-09-08,2023-12-25,71.98,636,NN,c0055,e00007,m0043
S210844,2021-01-12,2021-01-16,65.17,275,DT,c0003,e00010,m0011
S230608,2023-06-16,2023-11-09,77.18,496,NB,c0007,e00017,m0052
S220074,2022-11-06,2022-12-25,71.36,423,kNN,c0031,e00005,m0072
S220877,2022-12-15,2022-12-26,63.48,289,NN,c0059,e00012,m0050
S210300,2021-02-10,2021-05-02,58.56,170,DT,c0060,e00010,m0054
S230361,2023-08-25,2023-10-18,62.23,453,NN,c0014,e00014,m0050
S210764,2021-03-15,2021-12-07,68.82,290,logR,c0007,e00006,m0036
S230691,2023-10-06,2023-12-23,68.72,686,NN,c0014,e00014,m0002
S230444,2023-04-24,2023-05-05,53.89,426,NN,c0023,e00004,m0081
S230120,2023-09-30,2023-12-27,75.95,578,logR,c0059,e00011,m0082
S210794,2021-11-29,2021-12-05,53.04,229,DT,c0029,e00003,m0038
S210312,2021-03-11,2021-05-20,57.53,290,NN,c0014,e00014,m0023
S220654,2022-05-05,2022-09-08,75.16,253,RF,c0054,e00008,m0001
S230856,2023-01-08,2023-10-18,57.74,584,NN,c0036,e00016,m0043
S210813,2021-07-02,2021-12-10,53.68,283,NN,c0002,e00013,m0002
S220548,2022-11-26,2022-12-12,68.76,312,logR,c0008,e00021,m0059
S220295,2022-06-03,2022-11-01,66.3,350,NB,c0050,e00001,m0040
S230745,2023-11-15,2023-12-21,71.45,498,NN,c0053,e00001,m0008
S221085,2022-01-27,2022-03-11,59.08,303,NN,c0030,e00019,m0058
S220476,2022-02-12,2022-06-14,64.97,398,NN,c0014,e00014,m0043
S220735,2022-01-15,2022-01-23,52.89,355,logR,c0044,e00006,m0044
S220318,2022-01-15,2022-05-24,74.21,397,NN,c0023,e00006,m0058
S210194,2021-09-22,2021-12-27,77.57,274,NN,c0072,e00008,m0073
S220348,2022-10-19,2022-12-25,56.91,408,NB,c0012,e00014,m0015
S210463,2021-03-10,2021-11-14,67.91,218,logR,c0044,e00021,m0007
S221079,2022-12-15,2022-12-16,70.34,218,NN,c0048,e00016,m0035
S230551,2023-11-12,2023-11-30,50.19,698,LR,c0055,e00013,m0075
S220097,2022-10-10,2022-10-21,50.57,468,RF,c0071,e00017,m0013
S230751,2023-01-01,2023-05-24,68.74,463,NN,c0003,e00020,m0043
S210836,2021-07-25,2021-11-05,77.17,172,SVM,c0002,e00010,m0071
S220345,2022-03-05,2022-12-08,57.29,279,kNN,c0067,e00022,m0024
S220965,2022-05-24,2022-10-10,56.91,497,NN,c0041,e00015,m0016
S210293,2021-07-25,2021-12-22,59.75,124,DT,c0039,e00022,m0011
S230153,2023-02-14,2023-10-10,72.43,601,NB,c0066,e00008,m0067
S231182,2023-12-04,2023-12-14,57.75,693,logR,c0069,e00017,m0066
S210196,2021-02-22,2021-07-10,69.04,275,kNN,c0039,e00009,m0004
S210133,2021-01-05,2021-12-21,58.37,126,DT,c0058,e00004,m0011
S230671,2023-07-28,2023-10-31,58.2,577,NN,c0018,e00008,m0035
S231019,2023-03-19,2023-06-11,69.14,683,NN,c0014,e00014,m0016
S231042,2023-04-05,2023-05-14,50.22,619,SVM,c0016,e00016,m0021
S230003,2023-10-05,2023-10-13,59.19,521,NN,c0021,e00011,m0002
S210216,2021-12-04,2021-12-29,59.07,110,RF,c0038,e00018,m0055
S230836,2023-02-02,2023-09-08,66.82,550,NN,c0014,e00014,m0043
S230711,2023-04-17,2023-11-20,71.15,539,NN,c0066,e00013,m0035
S230236,2023-09-27,2023-10-22,62.83,417,NB,c0040,e00009,m0015
S220489,2022-08-28,2022-09-06,77.15,247,NN,c0047,e00004,m0016
S210867,2021-06-18,2021-11-08,58.81,197,RF,c0020,e00020,m0032
S210784,2021-08-09,2021-09-13,52.52,273,NN,c0014,e00014,m0002
S231181,2023-02-19,2023-06-07,68.85,603,NN,c0014,e00014,m0081
S231282,2023-01-10,2023-07-26,52.19,573,SVM,c0048,e00004,m0003
S220096,2022-12-27,2022-12-29,52.1,228,NN,c0004,e00004,m0065
S230086,2023-05-20,2023-05-20,74.47,645,RF,c0023,e00008,m0025
S220316,2022-01-09,2022-10-26,77.18,441,NN,c0049,e00001,m0035
S230678,2023-01-11,2023-12-18,76.22,492,NN,c0014,e00014,m0002
S230827,2023-02-17,2023-06-08,53.33,573,NN,c0030,e00018,m0023
S230132,2023-03-18,2023-05-31,55.67,548,NN,c0014,e00014,m0002
S210393,2021-09-28,2021-10-06,70.51,260,kNN,c0002,e00014,m0034
S221096,2022-04-30,2022-12-21,73.42,475,NB,c0071,e00007,m0078
S210865,2021-11-18,2021-11-25,57.57,289,kNN,c0016,e00004,m0019
S230721,2023-02-11,2023-03-03,58.89,638,DT,c0005,e00006,m0011
S220730,2022-01-01,2022-10-20,68.87,463,kNN,c0021,e00017,m0049
S231364,2023-08-13,2023-09-02,56.67,585,NN,c0014,e00014,m0050
S220225,2022-10-14,2022-12-29,61.31,470,NN,c0015,e00007,m0065
S210036,2021-06-13,2021-06-21,77.7,135,LR,c0061,e00018,m0053
S210029,2021-07-23,2021-12-15,60.3,257,kNN,c0060,e00008,m0004
S230476,2023-05-23,2023-10-31,56.95,478,NN,c0014,e00014,m0035
S231038,2023-04-25,2023-07-31,66.91,585,RF,c0020,e00020,m0062
S220714,2022-02-10,2022-07-15,51.74,389,NN,c0024,e00021,m0065
S231229,2023-12-13,2023-12-27,50.78,577,kNN,c0057,e00012,m0004
S230834,2023-06-04,2023-08-14,73.12,486,NN,c0014,e00014,m0065
S220363,2022-04-18,2022-05-07,54.48,268,NN,c0038,e00008,m0081
S221075,2022-05-17,2022-07-22,59.75,241,NN,c0011,e00020,m0002
S220191,2022-07-27,2022-11-10,69.12,228,logR,c0009,e00020,m0022
S230452,2023-06-13,2023-08-04,54.75,540,LR,c0029,e00017,m0075
S210702,2021-01-06,2021-10-11,53.12,237,kNN,c0038,e00015,m0042
S230023,2023-04-09,2023-05-05,76.49,469,DT,c0050,e00005,m0018
S220503,2022-09-17,2022-12-08,77.81,344,NN,c0014,e00014,m0035
S210523,2021-04-08,2021-07-01,51.5,144,NN,c0037,e00008,m0065
S230994,2023-01-25,2023-08-24,75.07,449,logR,c0046,e00013,m0051
S220521,2022-04-17,2022-11-18,73.19,383,NN,c0014,e00014,m0065
S230967,2023-03-03,2023-12-28,56.33,635,DT,c0025,e00019,m0069
S221013,2022-04-10,2022-06-10,54.32,324,DT,c0047,e00002,m0031
S220887,2022-01-27,2022-08-26,71.06,442,NN,c0006,e00005,m0023
S230114,2023-11-27,2023-12-22,63.53,649,NN,c0017,e00009,m0058
S220194,2022-02-26,2022-02-26,74.85,349,logR,c0070,e00009,m0028
S220357,2022-05-30,2022-08-31,63.58,363,NN,c0040,e00004,m0050
S220046,2022-10-11,2022-11-18,74.77,390,NN,c0021,e00010,m0058
S230138,2023-01-22,2023-05-16,61.47,563,NN,c0014,e00014,m0081
S230248,2023-07-19,2023-11-05,51.89,408,NN,c0067,e00004,m0073
S210730,2021-05-12,2021-12-20,72.24,252,NB,c0040,e00004,m0040
S230730,2023-01-30,2023-10-16,74.26,654,NB,c0028,e00016,m0052
S210255,2021-07-25,2021-10-14,70.82,157,NB,c0052,e00010,m0040
S230320,2023-12-07,2023-12-23,53.95,404,LR,c0071,e00004,m0030
S231297,2023-09-05,2023-11-23,62.44,537,NN,c0014,e00014,m0016
S230912,2023-11-25,2023-12-31,58.47,631,NN,c0059,e00015,m0008
S210359,2021-01-15,2021-03-11,55.82,138,logR,c0004,e00014,m0082
S210824,2021-03-30,2021-06-28,72.85,218,kNN,c0003,e00007,m0049
S220605,2022-04-26,2022-11-22,57.52,269,kNN,c0001,e00016,m0019
S210221,2021-04-23,2021-06-26,64.12,103,kNN,c0059,e00008,m0034
S220609,2022-05-30,2022-11-09,56.59,256,RF,c0057,e00009,m0025
S231046,2023-12-16,2023-12-29,68.4,477,kNN,c0050,e00002,m0004
S230896,2023-03-25,2023-09-01,59.21,670,NN,c0038,e00001,m0043
S210632,2021-11-08,2021-12-17,65.07,273,kNN,c0046,e00020,m0049
S230682,2023-10-21,2023-12-10,63.78,577,NN,c0025,e00002,m0016
S220464,2022-12-14,2022-12-18,63.1,480,SVM,c0016,e00016,m0056
S231300,2023-03-16,2023-11-20,75.7,549,NB,c0002,e00021,m0029
S231318,2023-05-16,2023-08-19,65.69,446,NN,c0063,e00005,m0008
S221044,2022-02-18,2022-04-16,77.63,215,RF,c0015,e00005,m0032
S210661,2021-01-08,2021-03-04,77.07,233,RF,c0029,e00004,m0013
S221076,2022-05-23,2022-08-18,75.18,303,DT,c0038,e00011,m0005
S210001,2021-03-13,2021-12-14,74.29,236,LR,c0065,e00002,m0045
S220477,2022-06-30,2022-12-02,62.1,278,SVM,c0001,e00006,m0003
S221051,2022-08-26,2022-12-06,61.5,452,LR,c0002,e00008,m0030
S230956,2023-06-13,2023-08-11,63.89,620,NN,c0014,e00014,m0023
S231106,2023-07-28,2023-11-12,52.56,595,NN,c0032,e00009,m0016
S221089,2022-06-15,2022-11-02,69.86,453,NN,c0034,e00013,m0008
S210085,2021-06-02,2021-12-12,76.72,202,NN,c0019,e00009,m0016
S230137,2023-02-25,2023-07-29,65.96,471,RF,c0020,e00020,m0020
S210620,2021-11-09,2021-11-20,63.19,137,logR,c0040,e00013,m0014
S220946,2022-09-26,2022-12-03,71.83,371,NN,c0018,e00002,m0081
S210521,2021-06-10,2021-07-04,66.04,115,logR,c0013,e00001,m0059
S220495,2022-02-13,2022-10-24,70.91,258,LR,c0028,e00021,m0037
S230211,2023-06-24,2023-09-28,69.68,698,NN,c0038,e00017,m0043
S221073,2022-01-24,2022-11-22,73.16,413,logR,c0064,e00001,m0028
S210424,2021-07-22,2021-08-07,69.8,289,RF,c0020,e00020,m0025
S221031,2022-02-09,2022-09-17,74.16,257,NN,c0014,e00014,m0073
S220425,2022-12-14,2022-12-31,51.84,376,kNN,c0059,e00022,m0024
S230047,2023-09-02,2023-12-23,57.86,478,NN,c0014,e00014,m0043
S220324,2022-03-29,2022-07-17,69.32,410,LR,c0029,e00016,m0017
S210769,2021-05-31,2021-08-06,58.27,150,kNN,c0058,e00015,m0072
S210626,2021-02-14,2021-04-02,73.47,158,kNN,c0060,e00010,m0034
S230313,2023-05-20,2023-08-24,64.29,505,LR,c0003,e00005,m0060
S210074,2021-09-13,2021-11-17,67.44,180,SVM,c0016,e00016,m0003
S220655,2022-05-24,2022-07-09,50.44,344,NB,c0039,e00003,m0067
S210524,2021-04-27,2021-05-31,76.71,193,SVM,c0016,e00016,m0012
S230356,2023-04-08,2023-04-14,57.76,491,kNN,c0042,e00019,m0064
S220909,2022-12-20,2022-12-24,53.9,222,NN,c0014,e00014,m0043
S230464,2023-03-28,2023-05-07,66.48,641,logR,c0031,e00014,m0007
S220924,2022-09-13,2022-12-25,71.06,231,LR,c0024,e00003,m0009
