Order ID,Customer ID,Employee ID,Required Model Type,Required Accuracy,Order Date,Completion Date,Model ID,Price
S230339,c0001,e00012,NN,55.24,2023/06/15,2023/07/21,m0035,440
S231315,c0014,e00014,NN,72.95,2023/08/29,2023/08/29,m0073,414
S231236,c0044,e00012,NB,57.95,2023/06/19,2023/11/03,m0015,615
S230613,c0030,e00007,logR,52,2023/05/01,2023/08/09,m0022,629
S230559,c0065,e00007,NN,58.54,2023/08/04,2023/12/15,m0035,511
S220099,c0017,e00019,NN,66.46,2022/01/06,2022/08/12,m0002,310
S230105,c0047,e00015,DT,50.09,2023/03/02,2023/03/22,m0069,436
S221049,c0049,e00018,NN,68.01,2022/11/24,2022/12/25,m0023,316
S231400,c0048,e00012,LR,53.28,2023/10/20,2023/12/16,m0030,615
S220367,c0002,e00003,NN,69.98,2022/08/28,2022/12/01,m0058,244
S230124,c0026,e00003,kNN,77.74,2023/01/02,2023/09/16,m0024,564
S210181,c0052,e00017,logR,76.77,2021/04/30,2021/06/18,m0022,277
S230130,c0023,e00019,NB,75.8,2023/02/20,2023/05/05,m0015,668
S210726,c0029,e00003,kNN,67.18,2021/08/05,2021/10/11,m0072,123
S220576,c0014,e00014,NN,75,2022/09/08,2022/09/08,m0065,439
S220371,c0020,e00020,RF,66.48,2022/08/22,2022/11/19,m0039,454
S220762,c0019,e00016,DT,75.21,2022/11/14,2022/12/19,m0026,495
S210304,c0043,e00019,NN,73.89,2021/11/07,2021/11/07,m0065,133
S210011,c0028,e00001,LR,57.67,2021/10/29,2021/11/14,m0060,200
S220041,c0071,e00017,NB,62.85,2022/12/27,2022/12/27,m0015,416
S210266,c0055,e00013,SVM,73.45,2021/05/08,2021/05/26,m0003,124
S220268,c0031,e00006,DT,73.99,2022/05/10,2022/05/26,m0026,466
S220279,c0065,e00014,NN,75.91,2022/07/23,2022/08/25,m0043,405
S210385,c0016,e00016,SVM,77.39,2021/04/07,2021/04/24,m0003,299
S220547,c0057,e00007,NN,68.65,2022/06/17,2022/08/20,m0058,332
S220611,c0061,e00008,DT,53.74,2022/03/28,2022/03/28,m0061,463
S231115,c0052,e00001,NN,71.85,2023/11/03,2023/11/12,m0081,473
S220204,c0025,e00019,kNN,61.71,2022/11/08,2022/11/09,m0024,259
S230804,c0014,e00014,NN,66.84,2023/08/20,2023/09/15,m0016,685
S230405,c0014,e00014,NN,62.23,2023/11/19,2023/11/26,m0035,518
S230366,c0065,e00004,DT,65.65,2023/05/19,2023/07/13,m0018,622
S230189,c0056,e00006,logR,55.33,2023/04/08,2023/04/26,m0044,406
S230337,c0014,e00014,NN,62.17,2023/11/14,2023/11/24,m0023,546
S210451,c0016,e00016,SVM,75.3,2021/03/16,2021/10/07,m0071,111
S210739,c0036,e00005,NN,62,2021/07/06,2021/12/20,m0035,231
S220134,c0019,e00003,LR,53.26,2022/04/28,2022/05/13,m0030,286
S210330,c0030,e00015,NB,68.42,2021/02/21,2021/12/30,m0029,274
S231164,c0027,e00015,NN,75.25,2023/10/12,2023/12/20,m0023,402
S210086,c0014,e00014,NN,52.43,2021/08/12,2021/11/30,m0008,158
S230038,c0044,e00007,DT,54.75,2023/04/08,2023/04/20,m0061,591
S210816,c0013,e00018,DT,64.51,2021/06/30,2021/12/16,m0011,241
S230103,c0024,e00022,SVM,54.74,2023/08/19,2023/11/01,m0071,640
S220079,c0041,e00007,LR,59.26,2022/04/10,2022/06/08,m0060,466
S210218,c0005,e00015,RF,67.34,2021/09/03,2021/12/08,m0032,260
S231039,c0058,e00019,NN,57.31,2023/12/12,2023/12/27,m0023,523
S231069,c0014,e00014,NN,74.65,2023/01/24,2023/11/28,m0058,649
S210276,c0026,e00011,LR,57.98,2021/11/14,2021/12/12,m0037,160
S230905,c0012,e00019,NN,68.74,2023/08/09,2023/10/13,m0008,607
S220402,c0018,e00020,NN,61.51,2022/02/22,2022/11/13,m0058,465
S231425,c0014,e00014,NN,59.39,2023/07/16,2023/11/26,m0016,586
S221098,c0033,e00001,NN,72.71,2022/05/29,2022/10/25,m0016,356
S220025,c0002,e00019,DT,65.67,2022/06/16,2022/10/30,m0026,495
S210608,c0035,e00018,DT,66.91,2021/08/25,2021/09/03,m0061,148
S210798,c0064,e00015,logR,65.34,2021/10/23,2021/11/15,m0044,232
S210176,c0067,e00021,DT,51.89,2021/06/25,2021/09/11,m0061,145
S220285,c0019,e00008,logR,54.84,2022/08/18,2022/08/25,m0007,472
S210681,c0011,e00001,SVM,71.75,2021/06/20,2021/10/28,m0071,259
S230221,c0014,e00014,NN,53.4,2023/03/04,2023/10/26,m0058,641
S220927,c0061,e00021,DT,67.44,2022/02/25,2022/03/25,m0011,446
S230232,c0014,e00014,NN,67.25,2023/12/29,2023/12/30,m0008,574
S230846,c0008,e00014,NN,55.67,2023/11/15,2023/11/23,m0043,630
S220004,c0024,e00007,NB,68.64,2022/09/14,2022/10/26,m0052,437
S231233,c0024,e00017,DT,70.41,2023/02/22,2023/03/25,m0054,634
S230285,c0070,e00019,RF,72.82,2023/06/24,2023/11/09,m0025,455
S230250,c0022,e00013,NN,62.29,2023/05/19,2023/12/07,m0023,592
S210127,c0020,e00020,RF,77.35,2021/09/07,2021/11/13,m0077,130
S220944,c0038,e00009,LR,65.48,2022/07/18,2022/11/17,m0053,409
S230835,c0041,e00011,NN,67.97,2023/09/07,2023/10/10,m0065,628
S230840,c0045,e00005,logR,53.6,2023/02/14,2023/05/01,m0014,552
S230579,c0061,e00018,DT,61.33,2023/12/25,2023/12/31,m0054,502
S221070,c0002,e00009,DT,50.36,2022/03/08,2022/06/16,m0031,247
S220713,c0067,e00012,NN,58.06,2022/12/09,2022/12/16,m0035,203
S210279,c0021,e00013,NB,65.35,2021/05/26,2021/12/05,m0078,275
S230712,c0014,e00014,NN,50.41,2023/06/01,2023/12/20,m0043,567
S220040,c0072,e00007,NB,63.71,2022/02/16,2022/05/05,m0015,427
S210319,c0016,e00016,SVM,60.54,2021/01/11,2021/06/05,m0012,201
S230429,c0035,e00017,NN,56.71,2023/07/16,2023/08/03,m0081,554
S230839,c0018,e00010,NN,60.96,2023/01/10,2023/05/28,m0023,502
S230925,c0014,e00014,NN,53.1,2023/03/25,2023/06/19,m0081,501
S220235,c0056,e00022,logR,58.54,2022/03/12,2022/05/20,m0036,205
S230172,c0014,e00014,NN,64.31,2023/11/23,2023/12/07,m0016,659
S210034,c0050,e00022,LR,52.19,2021/08/13,2021/12/27,m0017,237
S230200,c0003,e00007,DT,66.99,2023/01/01,2023/08/02,m0069,522
S220657,c0025,e00021,logR,55.82,2022/07/29,2022/10/27,m0036,257
S220575,c0060,e00002,DT,54.34,2022/11/08,2022/11/10,m0031,368
S210147,c0066,e00008,logR,77.46,2021/01/30,2021/08/15,m0066,177
S220819,c0029,e00003,kNN,70.13,2022/02/03,2022/03/20,m0034,364
S230044,c0028,e00005,kNN,56.33,2023/02/28,2023/05/08,m0004,485
S210513,c0020,e00020,RF,64.38,2021/11/17,2021/12/27,m0039,138
S231110,c0014,e00014,NN,54.56,2023/11/28,2023/12/28,m0081,501
S230142,c0063,e00012,logR,50.29,2023/09/01,2023/09/17,m0014,577
S231111,c0009,e00015,NN,53.09,2023/01/23,2023/11/22,m0002,475
S220665,c0043,e00022,DT,53.3,2022/10/16,2022/10/19,m0031,363
S210348,c0055,e00007,LR,73.89,2021/02/25,2021/06/07,m0075,234
S230719,c0014,e00014,NN,75.21,2023/03/01,2023/03/24,m0081,524
S220812,c0007,e00002,NB,65.24,2022/06/09,2022/06/25,m0067,442
S210027,c0056,e00009,NB,62.62,2021/05/12,2021/05/22,m0029,203
S230565,c0049,e00001,NN,57.28,2023/05/25,2023/06/10,m0002,620
S210091,c0012,e00017,DT,68.35,2021/10/12,2021/11/12,m0038,171
S221106,c0014,e00014,NN,57.65,2022/02/02,2022/07/14,m0058,478
S231006,c0016,e00016,SVM,69.5,2023/06/18,2023/12/06,m0056,607
S210222,c0020,e00020,RF,50.91,2021/06/10,2021/07/11,m0032,227
S210859,c0020,e00020,RF,74.47,2021/04/12,2021/12/27,m0001,263
S220038,c0052,e00002,NN,69.86,2022/10/02,2022/12/05,m0023,225
S230953,c0007,e00011,DT,54.87,2023/07/08,2023/12/01,m0076,583
S220349,c0043,e00015,logR,64.38,2022/02/10,2022/10/03,m0044,262
S220306,c0012,e00017,SVM,59.66,2022/05/28,2022/10/10,m0033,399
S210270,c0066,e00011,NB,77.86,2021/03/31,2021/04/16,m0029,126
S220502,c0027,e00011,logR,69.72,2022/07/18,2022/07/18,m0051,303
S220822,c0057,e00015,DT,64.48,2022/06/15,2022/06/26,m0026,484
S230632,c0014,e00014,NN,64.59,2023/08/18,2023/12/06,m0050,680
S220222,c0047,e00017,kNN,72.12,2022/04/01,2022/05/16,m0024,375
S210841,c0003,e00022,LR,63.89,2021/05/26,2021/09/13,m0037,141
S230475,c0003,e00002,NN,62.82,2023/12/31,2023/12/31,m0043,644
S210856,c0067,e00007,NB,66.81,2021/08/05,2021/11/29,m0040,216
S230976,c0014,e00014,NN,74.08,2023/10/28,2023/12/29,m0065,479
S230260,c0034,e00010,NN,50.85,2023/04/03,2023/07/11,m0016,654
S230107,c0068,e00002,kNN,52.88,2023/03/20,2023/09/13,m0080,531
S220824,c0014,e00014,kNN,51.41,2022/12/15,2022/12/26,m0019,489
S230445,c0063,e00011,SVM,55.15,2023/02/01,2023/09/01,m0063,557
S210373,c0069,e00021,kNN,67.61,2021/12/27,2021/12/30,m0042,252
S230684,c0046,e00011,NN,66.91,2023/03/07,2023/11/12,m0081,593
S220127,c0016,e00014,NB,68.3,2022/04/26,2022/12/14,m0040,409
S230607,c0068,e00004,DT,75.57,2023/09/20,2023/11/18,m0054,590
S220153,c0017,e00013,NN,55.04,2022/05/01,2022/06/26,m0002,390
S230881,c0014,e00014,NN,56.13,2023/07/06,2023/11/02,m0043,409
S230771,c0046,e00014,NN,72.08,2023/07/02,2023/07/17,m0008,671
S230322,c0052,e00001,NN,62.11,2023/01/02,2023/07/27,m0058,497
S210361,c0040,e00021,kNN,62.81,2021/11/27,2021/12/26,m0004,297
S210863,c0040,e00021,DT,72.24,2021/11/19,2021/12/07,m0061,105
S221084,c0001,e00002,NN,54.49,2022/11/06,2022/12/13,m0016,405
S220319,c0014,e00014,NN,57.12,2022/12/13,2022/12/15,m0016,285
S220805,c0005,e00006,NN,64.6,2022/10/24,2022/11/22,m0035,318
S220528,c0028,e00013,DT,58.28,2022/11/25,2022/12/15,m0069,274
S231399,c0016,e00016,SVM,55.46,2023/10/11,2023/10/31,m0048,500
S210278,c0052,e00016,NB,68.97,2021/09/13,2021/10/09,m0040,272
S221012,c0013,e00020,SVM,61.42,2022/09/15,2022/09/21,m0033,218
S231353,c0045,e00008,kNN,69.51,2023/08/15,2023/11/14,m0049,599
S230303,c0010,e00014,kNN,64.16,2023/03/09,2023/04/06,m0072,688
S231172,c0034,e00006,NN,61.39,2023/06/02,2023/12/05,m0023,448
S221010,c0056,e00009,logR,69.23,2022/11/23,2022/12/09,m0059,360
S210838,c0043,e00014,kNN,68.53,2021/05/03,2021/09/23,m0057,163
S210325,c0014,e00014,NN,59.59,2021/10/21,2021/12/04,m0016,192
S230427,c0055,e00007,NN,71.98,2023/09/08,2023/12/25,m0043,636
S210844,c0003,e00010,DT,65.17,2021/01/12,2021/01/16,m0011,275
S230608,c0007,e00017,NB,77.18,2023/06/16,2023/11/09,m0052,496
S220074,c0031,e00005,kNN,71.36,2022/11/06,2022/12/25,m0072,423
S220877,c0059,e00012,NN,63.48,2022/12/15,2022/12/26,m0050,289
S210300,c0060,e00010,DT,58.56,2021/02/10,2021/05/02,m0054,170
S230361,c0014,e00014,NN,62.23,2023/08/25,2023/10/18,m0050,453
S210764,c0007,e00006,logR,68.82,2021/03/15,2021/12/07,m0036,290
S230691,c0014,e00014,NN,68.72,2023/10/06,2023/12/23,m0002,686
S230444,c0023,e00004,NN,53.89,2023/04/24,2023/05/05,m0081,426
S230120,c0059,e00011,logR,75.95,2023/09/30,2023/12/27,m0082,578
S210794,c0029,e00003,DT,53.04,2021/11/29,2021/12/05,m0038,229
S210312,c0014,e00014,NN,57.53,2021/03/11,2021/05/20,m0023,290
S220654,c0054,e00008,RF,75.16,2022/05/05,2022/09/08,m0001,253
S230856,c0036,e00016,NN,57.74,2023/01/08,2023/10/18,m0043,584
S210813,c0002,e00013,NN,53.68,2021/07/02,2021/12/10,m0002,283
S220548,c0008,e00021,logR,68.76,2022/11/26,2022/12/12,m0059,312
S220295,c0050,e00001,NB,66.3,2022/06/03,2022/11/01,m0040,350
S230745,c0053,e00001,NN,71.45,2023/11/15,2023/12/21,m0008,498
S221085,c0030,e00019,NN,59.08,2022/01/27,2022/03/11,m0058,303
S220476,c0014,e00014,NN,64.97,2022/02/12,2022/06/14,m0043,398
S220735,c0044,e00006,logR,52.89,2022/01/15,2022/01/23,m0044,355
S220318,c0023,e00006,NN,74.21,2022/01/15,2022/05/24,m0058,397
S210194,c0072,e00008,NN,77.57,2021/09/22,2021/12/27,m0073,274
S220348,c0012,e00014,NB,56.91,2022/10/19,2022/12/25,m0015,408
S210463,c0044,e00021,logR,67.91,2021/03/10,2021/11/14,m0007,218
S221079,c0048,e00016,NN,70.34,2022/12/15,2022/12/16,m0035,218
S230551,c0055,e00013,LR,50.19,2023/11/12,2023/11/30,m0075,698
S220097,c0071,e00017,RF,50.57,2022/10/10,2022/10/21,m0013,468
S230751,c0003,e00020,NN,68.74,2023/01/01,2023/05/24,m0043,463
S210836,c0002,e00010,SVM,77.17,2021/07/25,2021/11/05,m0071,172
S220345,c0067,e00022,kNN,57.29,2022/03/05,2022/12/08,m0024,279
S220965,c0041,e00015,NN,56.91,2022/05/24,2022/10/10,m0016,497
S210293,c0039,e00022,DT,59.75,2021/07/25,2021/12/22,m0011,124
S230153,c0066,e00008,NB,72.43,2023/02/14,2023/10/10,m0067,601
S231182,c0069,e00017,logR,57.75,2023/12/04,2023/12/14,m0066,693
S210196,c0039,e00009,kNN,69.04,2021/02/22,2021/07/10,m0004,275
S210133,c0058,e00004,DT,58.37,2021/01/05,2021/12/21,m0011,126
S230671,c0018,e00008,NN,58.2,2023/07/28,2023/10/31,m0035,577
S231019,c0014,e00014,NN,69.14,2023/03/19,2023/06/11,m0016,683
S231042,c0016,e00016,SVM,50.22,2023/04/05,2023/05/14,m0021,619
S230003,c0021,e00011,NN,59.19,2023/10/05,2023/10/13,m0002,521
S210216,c0038,e00018,RF,59.07,2021/12/04,2021/12/29,m0055,110
S230836,c0014,e00014,NN,66.82,2023/02/02,2023/09/08,m0043,550
S230711,c0066,e00013,NN,71.15,2023/04/17,2023/11/20,m0035,539
S230236,c0040,e00009,NB,62.83,2023/09/27,2023/10/22,m0015,417
S220489,c0047,e00004,NN,77.15,2022/08/28,2022/09/06,m0016,247
S210867,c0020,e00020,RF,58.81,2021/06/18,2021/11/08,m0032,197
S210784,c0014,e00014,NN,52.52,2021/08/09,2021/09/13,m0002,273
S231181,c0014,e00014,NN,68.85,2023/02/19,2023/06/07,m0081,603
S231282,c0048,e00004,SVM,52.19,2023/01/10,2023/07/26,m0003,573
S220096,c0004,e00004,NN,52.1,2022/12/27,2022/12/29,m0065,228
S230086,c0023,e00008,RF,74.47,2023/05/20,2023/05/20,m0025,645
S220316,c0049,e00001,NN,77.18,2022/01/09,2022/10/26,m0035,441
S230678,c0014,e00014,NN,76.22,2023/01/11,2023/12/18,m0002,492
S230827,c0030,e00018,NN,53.33,2023/02/17,2023/06/08,m0023,573
S230132,c0014,e00014,NN,55.67,2023/03/18,2023/05/31,m0002,548
S210393,c0002,e00014,kNN,70.51,2021/09/28,2021/10/06,m0034,260
S221096,c0071,e00007,NB,73.42,2022/04/30,2022/12/21,m0078,475
S210865,c0016,e00004,kNN,57.57,2021/11/18,2021/11/25,m0019,289
S230721,c0005,e00006,DT,58.89,2023/02/11,2023/03/03,m0011,638
S220730,c0021,e00017,kNN,68.87,2022/01/01,2022/10/20,m0049,463
S231364,c0014,e00014,NN,56.67,2023/08/13,2023/09/02,m0050,585
S220225,c0015,e00007,NN,61.31,2022/10/14,2022/12/29,m0065,470
S210036,c0061,e00018,LR,77.7,2021/06/13,2021/06/21,m0053,135
S210029,c0060,e00008,kNN,60.3,2021/07/23,2021/12/15,m0004,257
S230476,c0014,e00014,NN,56.95,2023/05/23,2023/10/31,m0035,478
S231038,c0020,e00020,RF,66.91,2023/04/25,2023/07/31,m0062,585
S220714,c0024,e00021,NN,51.74,2022/02/10,2022/07/15,m0065,389
S231229,c0057,e00012,kNN,50.78,2023/12/13,2023/12/27,m0004,577
S230834,c0014,e00014,NN,73.12,2023/06/04,2023/08/14,m0065,486
S220363,c0038,e00008,NN,54.48,2022/04/18,2022/05/07,m0081,268
S221075,c0011,e00020,NN,59.75,2022/05/17,2022/07/22,m0002,241
S220191,c0009,e00020,logR,69.12,2022/07/27,2022/11/10,m0022,228
S230452,c0029,e00017,LR,54.75,2023/06/13,2023/08/04,m0075,540
S210702,c0038,e00015,kNN,53.12,2021/01/06,2021/10/11,m0042,237
S230023,c0050,e00005,DT,76.49,2023/04/09,2023/05/05,m0018,469
S220503,c0014,e00014,NN,77.81,2022/09/17,2022/12/08,m0035,344
S210523,c0037,e00008,NN,51.5,2021/04/08,2021/07/01,m0065,144
S230994,c0046,e00013,logR,75.07,2023/01/25,2023/08/24,m0051,449
S220521,c0014,e00014,NN,73.19,2022/04/17,2022/11/18,m0065,383
S230967,c0025,e00019,DT,56.33,2023/03/03,2023/12/28,m0069,635
S221013,c0047,e00002,DT,54.32,2022/04/10,2022/06/10,m0031,324
S220887,c0006,e00005,NN,71.06,2022/01/27,2022/08/26,m0023,442
S230114,c0017,e00009,NN,63.53,2023/11/27,2023/12/22,m0058,649
S220194,c0070,e00009,logR,74.85,2022/02/26,2022/02/26,m0028,349
S220357,c0040,e00004,NN,63.58,2022/05/30,2022/08/31,m0050,363
S220046,c0021,e00010,NN,74.77,2022/10/11,2022/11/18,m0058,390
S230138,c0014,e00014,NN,61.47,2023/01/22,2023/05/16,m0081,563
S230248,c0067,e00004,NN,51.89,2023/07/19,2023/11/05,m0073,408
S210730,c0040,e00004,NB,72.24,2021/05/12,2021/12/20,m0040,252
S230730,c0028,e00016,NB,74.26,2023/01/30,2023/10/16,m0052,654
S210255,c0052,e00010,NB,70.82,2021/07/25,2021/10/14,m0040,157
S230320,c0071,e00004,LR,53.95,2023/12/07,2023/12/23,m0030,404
S231297,c0014,e00014,NN,62.44,2023/09/05,2023/11/23,m0016,537
S230912,c0059,e00015,NN,58.47,2023/11/25,2023/12/31,m0008,631
S210359,c0004,e00014,logR,55.82,2021/01/15,2021/03/11,m0082,138
S210824,c0003,e00007,kNN,72.85,2021/03/30,2021/06/28,m0049,218
S220605,c0001,e00016,kNN,57.52,2022/04/26,2022/11/22,m0019,269
S210221,c0059,e00008,kNN,64.12,2021/04/23,2021/06/26,m0034,103
S220609,c0057,e00009,RF,56.59,2022/05/30,2022/11/09,m0025,256
S231046,c0050,e00002,kNN,68.4,2023/12/16,2023/12/29,m0004,477
S230896,c0038,e00001,NN,59.21,2023/03/25,2023/09/01,m0043,670
S210632,c0046,e00020,kNN,65.07,2021/11/08,2021/12/17,m0049,273
S230682,c0025,e00002,NN,63.78,2023/10/21,2023/12/10,m0016,577
S220464,c0016,e00016,SVM,63.1,2022/12/14,2022/12/18,m0056,480
S231300,c0002,e00021,NB,75.7,2023/03/16,2023/11/20,m0029,549
S231318,c0063,e00005,NN,65.69,2023/05/16,2023/08/19,m0008,446
S221044,c0015,e00005,RF,77.63,2022/02/18,2022/04/16,m0032,215
S210661,c0029,e00004,RF,77.07,2021/01/08,2021/03/04,m0013,233
S221076,c0038,e00011,DT,75.18,2022/05/23,2022/08/18,m0005,303
S210001,c0065,e00002,LR,74.29,2021/03/13,2021/12/14,m0045,236
S220477,c0001,e00006,SVM,62.1,2022/06/30,2022/12/02,m0003,278
S221051,c0002,e00008,LR,61.5,2022/08/26,2022/12/06,m0030,452
S230956,c0014,e00014,NN,63.89,2023/06/13,2023/08/11,m0023,620
S231106,c0032,e00009,NN,52.56,2023/07/28,2023/11/12,m0016,595
S221089,c0034,e00013,NN,69.86,2022/06/15,2022/11/02,m0008,453
S210085,c0019,e00009,NN,76.72,2021/06/02,2021/12/12,m0016,202
S230137,c0020,e00020,RF,65.96,2023/02/25,2023/07/29,m0020,471
S210620,c0040,e00013,logR,63.19,2021/11/09,2021/11/20,m0014,137
S220946,c0018,e00002,NN,71.83,2022/09/26,2022/12/03,m0081,371
S210521,c0013,e00001,logR,66.04,2021/06/10,2021/07/04,m0059,115
S220495,c0028,e00021,LR,70.91,2022/02/13,2022/10/24,m0037,258
S230211,c0038,e00017,NN,69.68,2023/06/24,2023/09/28,m0043,698
S221073,c0064,e00001,logR,73.16,2022/01/24,2022/11/22,m0028,413
S210424,c0020,e00020,RF,69.8,2021/07/22,2021/08/07,m0025,289
S221031,c0014,e00014,NN,74.16,2022/02/09,2022/09/17,m0073,257
S220425,c0059,e00022,kNN,51.84,2022/12/14,2022/12/31,m0024,376
S230047,c0014,e00014,NN,57.86,2023/09/02,2023/12/23,m0043,478
S220324,c0029,e00016,LR,69.32,2022/03/29,2022/07/17,m0017,410
S210769,c0058,e00015,kNN,58.27,2021/05/31,2021/08/06,m0072,150
S210626,c0060,e00010,kNN,73.47,2021/02/14,2021/04/02,m0034,158
S230313,c0003,e00005,LR,64.29,2023/05/20,2023/08/24,m0060,505
S210074,c0016,e00016,SVM,67.44,2021/09/13,2021/11/17,m0003,180
S220655,c0039,e00003,NB,50.44,2022/05/24,2022/07/09,m0067,344
S210524,c0016,e00016,SVM,76.71,2021/04/27,2021/05/31,m0012,193
S230356,c0042,e00019,kNN,57.76,2023/04/08,2023/04/14,m0064,491
S220909,c0014,e00014,NN,53.9,2022/12/20,2022/12/24,m0043,222
S230464,c0031,e00014,logR,66.48,2023/03/28,2023/05/07,m0007,641
S220924,c0024,e00003,LR,71.06,2022/09/13,2022/12/25,m0009,231
S220500,c0022,e00004,NN,71.2,2022/06/23,2022/09/30,m0043,462
S220201,c0025,e00009,NB,54.42,2022/09/05,2022/11/24,m0029,482
S220408,c0061,e00012,logR,60.38,2022/07/13,2022/12/28,m0082,450
S220649,c0046,e00017,kNN,66.26,2022/12/14,2022/12/23,m0064,371
S231351,c0011,e00001,kNN,50.33,2023/03/12,2023/12/15,m0010,499
S221054,c0019,e00013,DT,53.58,2022/10/08,2022/10/29,m0046,407
S220945,c0049,e00022,NN,63.15,2022/09/30,2022/10/21,m0016,493
S230010,c0056,e00019,SVM,68.14,2023/12/14,2023/12/16,m0012,658
S210656,c0058,e00003,DT,51.87,2021/02/13,2021/08/08,m0061,123
S210379,c0015,e00007,DT,75.1,2021/12/20,2021/12/25,m0018,229
S230194,c0014,e00014,NN,53.37,2023/10/10,2023/10/24,m0002,499
S220020,c0014,e00014,NN,69.94,2022/07/18,2022/12/08,m0073,213
S220156,c0014,e00014,NN,53.88,2022/04/18,2022/05/07,m0016,279
S231104,c0014,e00014,NN,66.59,2023/06/29,2023/11/24,m0058,588
S231096,c0023,e00022,LR,63.3,2023/08/16,2023/09/01,m0045,417
S220641,c0007,e00007,logR,62.16,2022/07/06,2022/11/10,m0082,392
S220734,c0016,e00016,SVM,58.7,2022/09/26,2022/12/11,m0056,474
S220258,c0057,e00012,logR,77.21,2022/10/05,2022/10/10,m0074,232
S220989,c0028,e00020,RF,57.8,2022/05/19,2022/08/02,m0025,334
S230204,c0058,e00014,logR,64.47,2023/02/15,2023/09/26,m0059,504
S230776,c0053,e00006,DT,56.84,2023/08/02,2023/12/14,m0076,541
S231412,c0016,e00016,SVM,54.13,2023/04/14,2023/10/10,m0056,443
S210667,c0040,e00014,DT,73.26,2021/08/09,2021/10/16,m0038,209
S210403,c0037,e00013,NB,69.24,2021/08/17,2021/11/28,m0029,217
S230237,c0016,e00016,SVM,77.47,2023/02/16,2023/12/01,m0021,409
S231232,c0066,e00020,NN,77.04,2023/05/08,2023/07/29,m0002,512
S210829,c0044,e00022,kNN,76.44,2021/08/18,2021/10/18,m0057,208
S231314,c0023,e00009,RF,66.71,2023/06/27,2023/11/24,m0039,456
S220023,c0045,e00013,NB,71.14,2022/11/23,2022/12/04,m0078,200
S230962,c0066,e00017,SVM,65.05,2023/01/10,2023/03/15,m0003,688
S221097,c0016,e00016,SVM,75.98,2022/02/24,2022/07/02,m0033,256
S210193,c0046,e00015,kNN,70.92,2021/12/27,2021/12/31,m0010,114
S230569,c0014,e00014,NN,62.26,2023/03/29,2023/09/08,m0023,445
S220239,c0020,e00020,RF,68.58,2022/11/25,2022/12/23,m0032,234
S210118,c0001,e00012,SVM,64.64,2021/07/10,2021/12/25,m0048,224
S230626,c0031,e00007,NN,54.12,2023/12/06,2023/12/24,m0073,463
S230104,c0014,e00014,NN,73.24,2023/01/11,2023/08/25,m0016,578
S220224,c0053,e00009,NN,55.95,2022/02/05,2022/09/09,m0002,417
S220756,c0010,e00007,kNN,58.98,2022/11/24,2022/12/09,m0080,278
S230955,c0071,e00004,RF,61.93,2023/07/25,2023/10/06,m0070,568
S220738,c0014,e00014,NN,53.78,2022/06/22,2022/09/06,m0023,486
S231016,c0055,e00017,LR,55.69,2023/07/06,2023/10/28,m0068,589
S210067,c0011,e00020,RF,71.4,2021/11/05,2021/11/16,m0006,259
S220365,c0017,e00020,SVM,64.06,2022/06/20,2022/08/13,m0003,273
S230689,c0037,e00009,NN,66.82,2023/02/09,2023/12/22,m0043,686
S230549,c0020,e00017,logR,66.07,2023/11/19,2023/12/28,m0082,678
S230641,c0002,e00013,DT,65.42,2023/09/25,2023/12/23,m0046,589
S231198,c0002,e00005,NN,66.02,2023/12/05,2023/12/20,m0065,601
S210113,c0019,e00007,DT,70.54,2021/06/13,2021/07/27,m0026,224
S210285,c0025,e00006,NB,68.78,2021/10/02,2021/10/27,m0052,221
S210415,c0032,e00009,LR,73.56,2021/08/16,2021/09/01,m0045,136
S220471,c0014,e00014,NN,59.93,2022/08/06,2022/12/01,m0065,393
S210500,c0016,e00016,SVM,53.65,2021/03/07,2021/07/09,m0071,226
S230694,c0048,e00012,kNN,55.44,2023/02/16,2023/10/21,m0057,559
S210720,c0046,e00019,NB,53.15,2021/12/23,2021/12/24,m0067,110
S210171,c0070,e00021,RF,66.33,2021/01/31,2021/06/08,m0020,131
S210284,c0071,e00019,kNN,50.07,2021/12/12,2021/12/25,m0049,138
S231197,c0010,e00006,NN,66.5,2023/12/08,2023/12/08,m0081,590
S210752,c0016,e00016,SVM,56.43,2021/11/09,2021/12/14,m0012,295
S221000,c0045,e00003,NN,57.13,2022/04/19,2022/04/29,m0035,498
S210244,c0019,e00003,kNN,55.83,2021/10/07,2021/10/07,m0080,259
S220757,c0063,e00004,logR,57.29,2022/11/28,2022/12/27,m0036,230
S231320,c0007,e00002,NN,59.11,2023/07/01,2023/07/02,m0008,610
S220472,c0020,e00006,logR,60.6,2022/08/26,2022/10/16,m0022,235
S220139,c0014,e00014,NN,67.9,2022/11/02,2022/11/16,m0023,451
S210505,c0005,e00018,LR,72.29,2021/06/08,2021/07/15,m0068,245
S230760,c0067,e00014,DT,57.58,2023/10/31,2023/11/13,m0076,588
S230672,c0070,e00001,LR,62.42,2023/07/06,2023/08/04,m0017,646
S221001,c0014,e00014,NN,59.92,2022/07/23,2022/10/18,m0058,423
S231256,c0062,e00007,LR,53.25,2023/12/19,2023/12/24,m0075,490
S220889,c0039,e00015,NB,72.7,2022/04/24,2022/11/28,m0029,369
S210875,c0055,e00020,DT,53.89,2021/11/17,2021/12/31,m0011,170
S210037,c0016,e00016,SVM,54.49,2021/10/19,2021/11/12,m0012,136
